ID,RedZone,Down,ToGo,StartYard,Formation,EPA,IsPass,IsRush,PasserStrength,RusherStrength,BlockerStrength,DefenderStrength
11959,1,1,10,17,4-3,-0.087182,0,1,0.0190038838273121,0.018792220722105013,0.04132343770290404,0.022847252645335894
11960,1,2,6,13,3-4,0.834289,0,1,0.0190038838273121,0.018792220722105013,0.04132343770290404,0.020614691501316767
11961,1,1,4,4,4-3,0.097769,0,1,0.0190038838273121,0.018792220722105013,0.04132343770290404,0.022029177325670557
11962,1,1,1,1,0-0,-0.1115,0,1,0.0190038838273121,0.018792220722105013,0.04132343770290404,0.019359631847594826
11963,1,2,1,1,4-3,-0.4543,1,0,0.0190038838273121,0.018792220722105013,0.03571259919820818,0.01848867103288549
11964,1,3,1,1,0-0,0.9697,0,1,0.0190038838273121,0.018792220722105013,0.04132343770290404,0.019359631847594826
11965,0,1,10,84,0-0,0.72487,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.017290891479408738
11966,0,1,10,71,0-0,-1.356765,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.017290891479408738
11967,0,2,16,77,3-4,1.004746,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.007997083983379375
11968,0,3,2,63,3-4,1.007481,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.01885335639868871
11969,0,1,10,59,3-4,-1.053226,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.011021197723115467
11970,0,2,17,66,3-4,1.97609,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.011021197723115467
11971,0,1,10,41,3-4,3.124218,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.011021197723115467
11972,0,1,10,75,0-0,4.916169,1,0,0.0190038838273121,0.018792220722105013,0.03571259919820818,0.02643570951995712
11973,0,1,10,75,3-4,0.823587,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.022278746112335653
11974,0,1,10,62,3-4,0.275606,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.02430800221792454
11975,0,2,4,56,3-4,-0.734222,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.011021197723115467
11976,0,3,4,56,3-4,-1.843672,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.02284364010503024
11977,0,1,10,75,4-3,-0.491758,0,1,0.0190038838273121,0.018792220722105013,0.04132343770290404,0.02480197065326023
11978,0,2,9,74,3-4,-0.655921,1,0,0.0190038838273121,0.018792220722105013,0.03571259919820818,0.033051584846458794
11979,0,3,9,74,0-0,-0.9624,1,0,0.0190038838273121,0.018792220722105013,0.03571259919820818,0.033853066048661846
11980,0,1,10,57,0-0,1.1942,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.006033343090188551
11981,0,1,10,36,0-0,0.137614,0,1,0.03796216075595333,0.0031579662714640907,0.03446802007773319,0.020896912257218424
11982,0,2,5,31,0-0,-0.435536,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.006033343090188551
11983,0,3,1,27,0-0,-0.664988,0,1,0.03796216075595333,0.0031579662714640907,0.03446802007773319,0.020896912257218424
11984,0,4,1,27,3-4,-3.467589,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.01885335639868871
11985,0,1,10,73,3-4,-0.996989,0,1,0.0190038838273121,0.018792220722105013,0.04132343770290404,0.02576836437664596
11986,0,2,13,76,3-4,-0.798566,1,0,0.0190038838273121,0.018792220722105013,0.03571259919820818,0.02792906267746806
11988,0,1,10,62,0-0,0.123864,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.00582608601579343
11989,0,2,5,57,0-0,0.164353,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.011629509927617321
11990,0,1,10,48,0-0,-0.451082,0,1,0.03796216075595333,0.0031579662714640907,0.03446802007773319,0.017326149762522412
11991,0,2,9,47,3-4,1.952287,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.0060477078552670215
11992,0,1,10,23,3-4,1.429394,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.011021197723115467
11993,1,1,1,1,3-4,-0.1452,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.021150086420372683
11994,1,2,1,1,3-4,0.6375,0,1,0.03796216075595333,0.0031579662714640907,0.03446802007773319,0.022727049010314044
11995,0,1,10,75,4-3,-0.359615,0,1,0.0190038838273121,0.018792220722105013,0.04132343770290404,0.011623924199084212
11996,0,2,8,73,3-4,1.160806,1,0,0.0190038838273121,0.018792220722105013,0.03571259919820818,0.009335495108625387
11997,0,1,10,61,4-3,-0.380316,0,1,0.0190038838273121,0.018792220722105013,0.04132343770290404,0.011628008206973607
11999,0,3,7,58,4-3,-1.66338,1,0,0.0190038838273121,0.018792220722105013,0.03571259919820818,0.034347931686530164
12000,0,1,10,79,0-0,1.072583,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.009114676619820275
12001,0,2,1,70,0-0,-0.31555,0,1,0.03796216075595333,0.0031579662714640907,0.03446802007773319,0.016895012521848024
12002,0,1,10,67,0-0,-1.532522,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.009114676619820275
12003,0,2,19,76,3-4,-0.0432,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.015787430516568793
12004,0,3,11,68,0-0,-0.837949,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.012325426834027571
12005,0,1,10,80,3-4,0.796997,0,1,0.0190038838273121,0.018792220722105013,0.04132343770290404,0.027940700130400294
12006,0,2,2,72,3-4,-1.21979,0,1,0.0190038838273121,0.018792220722105013,0.04132343770290404,0.026423360571642483
12007,0,3,3,73,3-4,1.185674,1,0,0.0190038838273121,0.018792220722105013,0.03571259919820818,0.025421493508201526
12008,0,1,10,66,3-4,-0.199623,0,1,0.0190038838273121,0.018792220722105013,0.04132343770290404,0.028402414578198948
12009,0,2,7,63,3-4,-0.830193,1,0,0.0190038838273121,0.018792220722105013,0.03571259919820818,0.014648178520624309
12010,0,3,7,63,3-4,1.639073,1,0,0.0190038838273121,0.018792220722105013,0.03571259919820818,0.02764531892715807
12011,0,1,10,54,3-4,-0.122282,0,1,0.0190038838273121,0.018792220722105013,0.04132343770290404,0.006393909267044278
12013,0,3,5,49,3-4,-2.556031,1,0,0.0190038838273121,0.018792220722105013,0.03571259919820818,0.011669368885781734
12014,0,1,10,97,3-4,-1.062473,0,1,0.03796216075595333,0.0031579662714640907,0.03446802007773319,0.021707820297007376
12015,0,2,10,97,3-4,0.555329,0,1,0.03796216075595333,0.0031579662714640907,0.03446802007773319,0.0176935361572999
12016,0,3,4,91,0-0,1.240932,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.012325426834027571
12017,0,1,10,78,0-0,0.097731,0,1,0.03796216075595333,0.0031579662714640907,0.03446802007773319,0.020742891988345846
12018,0,2,5,73,0-0,-0.691646,0,1,0.03796216075595333,0.0031579662714640907,0.03446802007773319,0.020742891988345846
12019,0,3,4,72,3-4,2.077089,0,1,0.03796216075595333,0.0031579662714640907,0.03446802007773319,0.020742891988345846
12020,0,1,10,52,0-0,0.555879,0,1,0.03796216075595333,0.0031579662714640907,0.03446802007773319,0.020465775016544036
12021,0,1,10,41,0-0,0.258644,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.008140793105518313
12022,0,2,4,35,0-0,-0.395469,0,1,0.03796216075595333,0.0031579662714640907,0.03446802007773319,0.016087805162338202
12023,0,3,2,33,0-0,1.214125,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.010799575883641875
12024,0,1,10,25,0-0,0.222374,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.00582608601579343
12025,1,2,4,19,3-4,-0.633323,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.00582608601579343
12026,1,3,4,19,3-4,1.116784,1,0,0.03796216075595333,0.0031579662714640907,0.030315339843189577,0.015608301821896079
12027,1,1,10,12,3-4,0.174312,0,1,0.03796216075595333,0.0031579662714640907,0.03446802007773319,0.01569956017368129
12028,1,2,4,6,3-4,-0.991735,0,1,0.03796216075595333,0.0031579662714640907,0.03446802007773319,0.022216768009126878
12029,1,3,6,8,3-4,-0.578238,0,1,0.03796216075595333,0.0031579662714640907,0.03446802007773319,0.017326149762522412
12030,1,1,2,2,4-3,-0.488341,0,1,0.03796216075595333,0.0031579662714640907,0.03446802007773319,0.011617227130541686
12031,0,1,10,75,4-3,-0.654398,1,0,0.03191924748466482,0.011737721616525544,0.03373591438352144,0.00729713968355025
12032,0,2,10,75,4-3,-0.472205,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,0.011452256508505287
12033,0,3,8,73,4-3,-1.451604,1,0,0.03191924748466482,0.011737721616525544,0.03373591438352144,0.015642212179377047
12034,0,1,10,61,3-4,0.659036,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.02526556009070324
12035,0,1,10,50,3-4,-0.198822,0,1,0.04642580956145555,-0.0014423829137640305,0.03904400711263111,0.026432922203472018
12036,0,2,7,47,3-4,-0.794922,0,1,0.04642580956145555,-0.0014423829137640305,0.03904400711263111,0.031720793293640526
12037,0,3,7,47,0-0,-1.470743,0,1,0.04642580956145555,-0.0014423829137640305,0.03904400711263111,0.02781434662957219
12038,0,1,10,80,3-4,-0.488457,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,5.226203828955316e-4
12039,0,2,8,78,0-0,0.61932,1,0,0.03191924748466482,0.011737721616525544,0.03373591438352144,0.005467947975085051
12040,0,3,1,71,3-4,-2.140018,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,5.226203828955316e-4
12041,0,1,10,70,3-4,0.603495,0,1,0.04642580956145555,-0.0014423829137640305,0.03904400711263111,0.026691731399906368
12042,0,1,10,58,3-4,-0.631054,0,1,0.04642580956145555,-0.0014423829137640305,0.03904400711263111,0.03622594674917352
12043,0,2,11,59,3-4,1.295031,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.026763212217515885
12044,0,1,10,48,3-4,0.505286,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.03399301023569181
12045,0,1,10,37,3-4,0.424766,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.029256488727817123
12046,0,2,2,29,3-4,0.308196,0,1,0.04642580956145555,-0.0014423829137640305,0.03904400711263111,0.0383914299621034
12047,0,1,10,24,3-4,-0.42063,0,1,0.04642580956145555,-0.0014423829137640305,0.03904400711263111,0.04166088876351184
12048,0,2,11,25,4-3,-0.231762,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.033795583608575916
12049,0,3,7,21,0-0,-0.857588,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.048892023007921045
12050,0,1,10,75,4-3,-0.233178,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,0.011452256508505287
12051,0,2,7,72,3-4,0.206551,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,5.226203828955316e-4
12052,0,3,1,66,3-4,0.733722,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,5.226203828955316e-4
12053,0,1,10,64,3-4,0.796819,1,0,0.03191924748466482,0.011737721616525544,0.03373591438352144,0.010917146358085139
12054,0,1,10,49,3-4,-0.315497,1,0,0.03191924748466482,0.011737721616525544,0.03373591438352144,0.01261077012339893
12055,0,2,8,47,3-4,1.872095,1,0,0.03191924748466482,0.011737721616525544,0.03373591438352144,0.01261077012339893
12056,0,1,10,23,3-4,0.297295,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,0.009535926730256576
12057,0,2,8,21,3-4,0.820569,1,0,0.03191924748466482,0.011737721616525544,0.03373591438352144,0.016276509838760427
12058,1,1,10,11,3-4,0.216318,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,-1.591821602657719e-4
12059,1,2,4,5,3-4,-0.255186,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,0.005766222188184978
12060,1,3,2,3,3-4,-1.296414,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,0.005766222188184978
12061,0,1,10,75,3-4,-0.359615,0,1,0.04642580956145555,-0.0014423829137640305,0.03904400711263111,0.023923168326103778
12062,0,2,8,73,3-4,1.247447,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.026024927226188852
12063,0,1,10,59,3-4,-0.049685,0,1,0.04642580956145555,-0.0014423829137640305,0.03904400711263111,0.03182593947837607
12064,0,1,10,31,3-4,0.146163,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.02141056977401271
12065,0,2,4,25,3-4,-0.57092,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.026763212217515885
12066,0,3,14,35,0-0,-0.821943,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.05143746196081613
12067,0,1,15,80,3-4,-0.680605,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,5.226203828955316e-4
12068,0,2,20,85,4-3,-0.965327,1,0,0.03191924748466482,0.011737721616525544,0.03373591438352144,0.01261077012339893
12069,0,3,20,85,0-0,-0.675359,1,0,0.03191924748466482,0.011737721616525544,0.03373591438352144,0.006533497144546035
12070,0,1,10,64,4-3,0.106527,0,1,0.04642580956145555,-0.0014423829137640305,0.03904400711263111,0.022621351411890384
12071,0,2,5,59,4-3,-2.045328,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.02532796869767323
12072,0,3,15,69,0-0,-0.153839,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.05143746196081613
12073,0,1,10,76,3-4,0.904786,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,0.0070349127183163785
12074,0,2,2,68,3-4,0.061759,1,0,0.03191924748466482,0.011737721616525544,0.03373591438352144,0.014897012031503176
12075,0,1,10,60,3-4,-0.558819,1,0,0.03191924748466482,0.011737721616525544,0.03373591438352144,0.01595287479188106
12076,0,2,10,60,3-4,1.644923,1,0,0.03191924748466482,0.011737721616525544,0.03373591438352144,0.016050919478680096
12077,0,1,10,39,3-4,-0.553037,1,0,0.03191924748466482,0.011737721616525544,0.03373591438352144,0.01595287479188106
12078,0,2,10,39,4-3,1.503626,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,-1.591821602657719e-4
12079,1,1,10,20,3-4,-4.492602,1,0,0.03191924748466482,0.011737721616525544,0.03373591438352144,0.011833909307368416
12080,0,1,10,97,3-4,0.458215,0,1,0.04642580956145555,-0.0014423829137640305,0.03904400711263111,0.03292044768035211
12081,0,1,10,84,3-4,-0.144543,0,1,0.04642580956145555,-0.0014423829137640305,0.03904400711263111,0.03482216091132273
12082,0,2,6,80,3-4,0.629286,0,1,0.04642580956145555,-0.0014423829137640305,0.03904400711263111,0.02781434662957219
12083,0,1,10,75,3-4,0.887832,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.021061378058353234
12084,0,1,10,59,3-4,0.445221,0,1,0.04642580956145555,-0.0014423829137640305,0.03904400711263111,0.023925573843928617
12085,0,2,2,51,3-4,-3.092518,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.022339109670376302
12086,0,1,10,82,3-4,-0.568634,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,0.004624877386266196
12087,0,2,9,81,3-4,1.190456,1,0,0.03191924748466482,0.011737721616525544,0.03373591438352144,0.01261077012339893
12088,0,1,10,71,3-4,0.951526,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,5.226203828955316e-4
12089,0,1,10,53,3-4,0.53383100000000006,1,0,0.03191924748466482,0.011737721616525544,0.03373591438352144,0.01261077012339893
12090,0,2,1,44,3-4,1.767512,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,5.226203828955316e-4
12091,1,1,10,16,3-4,0.11801,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,5.226203828955316e-4
12092,1,1,1,1,0-0,0.4923,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,0.010477407867482302
12093,0,1,5,70,3-4,0.876742,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.020380664781095847
12094,0,1,10,52,3-4,-1.167534,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.02690950047206429
12095,0,2,16,58,0-0,-0.790467,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.031027303453172617
12097,0,1,10,41,4-3,0.738657,1,0,0.03191924748466482,0.011737721616525544,0.03373591438352144,0.00729713968355025
12098,0,2,1,32,3-4,-0.875482,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,5.226203828955316e-4
12099,0,3,2,33,3-4,-2.41737,1,0,0.03191924748466482,0.011737721616525544,0.03373591438352144,0.01261077012339893
12100,0,1,10,80,3-4,0.796997,0,1,0.04642580956145555,-0.0014423829137640305,0.03904400711263111,0.031137971764153543
12101,0,2,2,72,3-4,-0.088198,0,1,0.04642580956145555,-0.0014423829137640305,0.03904400711263111,0.029973096362616764
12102,0,1,10,67,3-4,0.60331,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.03314040422436976
12103,0,2,8,65,3-4,-0.085771,0,1,0.04642580956145555,-0.0014423829137640305,0.03904400711263111,0.02870779024011434
12104,0,3,13,70,0-0,2.636273,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.04228277550112141
12105,0,1,10,51,4-3,-0.4238,0,1,0.04642580956145555,-0.0014423829137640305,0.03904400711263111,0.025132017842739097
12106,0,2,9,50,3-4,0.346392,0,1,0.04642580956145555,-0.0014423829137640305,0.03904400711263111,0.024357324099950887
12107,0,3,2,43,3-4,1.571077,0,1,0.04642580956145555,-0.0014423829137640305,0.03904400711263111,0.02451670254270402
12108,0,1,10,23,4-3,0.0396,0,1,0.04642580956145555,-0.0014423829137640305,0.03904400711263111,0.03483091197596916
12109,1,2,5,18,4-3,1.594502,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.021396152593726216
12110,1,1,1,1,0-0,-5.4116,0,1,0.04642580956145555,-0.0014423829137640305,0.03904400711263111,0.02729692064821291
12111,0,1,10,99,4-3,0.946193,1,0,0.03191924748466482,0.011737721616525544,0.03373591438352144,0.01275492000294986
12112,0,1,10,80,3-4,-0.488457,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,5.226203828955316e-4
12113,0,2,8,78,3-4,0.61932,1,0,0.03191924748466482,0.011737721616525544,0.03373591438352144,0.01261077012339893
12114,0,3,1,71,3-4,-1.691249,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,0.011452256508505287
12115,0,1,10,79,3-4,1.21898,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.02372147216264965
12116,0,1,10,56,3-4,-0.766553,0,1,0.04642580956145555,-0.0014423829137640305,0.03904400711263111,0.021176864271233713
12117,0,2,12,58,3-4,-1.246496,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.02344366902264994
12118,0,3,12,58,0-0,-2.289145,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.04638072502226169
12119,0,1,10,54,3-4,0.201788,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,0.004624877386266196
12120,0,2,4,48,3-4,-0.66279,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,0.004624877386266196
12121,0,1,10,43,3-4,-0.537914,1,0,0.03191924748466482,0.011737721616525544,0.03373591438352144,0.01261077012339893
12122,0,2,10,43,4-3,-0.59884,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,5.226203828955316e-4
12123,0,1,20,36,4-3,0.780269,1,0,0.03191924748466482,0.011737721616525544,0.03373591438352144,0.01313269659954228
12124,0,2,10,26,3-4,1.133377,1,0,0.03191924748466482,0.011737721616525544,0.03373591438352144,0.009053539240170053
12126,1,2,8,9,3-4,0.506571,1,0,0.03191924748466482,0.011737721616525544,0.03373591438352144,0.013755881253857204
12127,1,3,1,2,0-0,0.603514,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,0.00844689395955564
12128,1,1,1,1,0-0,0.4923,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,0.00844689395955564
12129,0,1,10,75,3-4,0.534373,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.024608417452794882
12130,0,2,3,68,4-3,-5.637135,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.024608417452794882
12131,0,1,10,24,4-3,-0.670679,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,0.011452256508505287
12132,0,2,14,28,3-4,2.012384,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,5.226203828955316e-4
12133,1,1,3,3,0-0,-0.129256,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,0.011999704041062544
12134,1,2,2,2,0-0,0.76862,1,0,0.03191924748466482,0.011737721616525544,0.03373591438352144,0.02361597608581351
12135,0,1,10,75,0-0,0.3279,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.026724649854987657
12136,0,2,4,69,0-0,-1.272401,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.030759388055401404
12137,0,3,12,77,0-0,2.456413,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.039771477515462055
12138,0,1,10,57,0-0,0.003001,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.05143746196081613
12139,0,2,5,52,0-0,-4.940086,1,0,0.04642580956145555,-0.0014423829137640305,0.03127173581383279,0.05143746196081613
12140,0,1,10,41,3-4,-0.664937,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,0.0010920012108465637
12141,0,2,11,42,3-4,-1.030988,0,1,0.03191924748466482,0.011737721616525544,0.034528580581803595,0.0010920012108465637
12142,0,1,10,75,3-4,0.698296,1,0,0.034504702145227065,0.007395566571761813,0.025463887280046338,0.02703727130797822
12143,0,1,10,63,3-4,-0.531198,1,0,0.034504702145227065,0.007395566571761813,0.025463887280046338,0.02703727130797822
12144,0,2,10,63,3-4,0.256524,1,0,0.034504702145227065,0.007395566571761813,0.025463887280046338,0.03800482490417587
12146,0,1,10,42,3-4,-0.408692,1,0,0.034504702145227065,0.007395566571761813,0.025463887280046338,0.028204331055343757
12147,0,2,9,41,3-4,-0.255199,1,0,0.034504702145227065,0.007395566571761813,0.025463887280046338,0.02888010279521985
12148,0,3,5,37,3-4,1.409205,1,0,0.034504702145227065,0.007395566571761813,0.025463887280046338,0.03959381560108816
12149,0,1,10,28,3-4,-1.027677,0,1,0.034504702145227065,0.007395566571761813,0.03653071949347159,0.03134144633182485
12150,0,2,14,32,3-4,3.327981,1,0,0.034504702145227065,0.007395566571761813,0.025463887280046338,0.017406501587034575
12151,0,1,10,70,3-4,0.65794299999999994,1,0,0.04829315624473296,-0.002674667068786471,0.03146809125112579,0.02163250159222537
12152,0,1,10,57,3-4,-0.346046,0,1,0.04829315624473296,-0.002674667068786471,0.045690494697898404,0.01513121819862479
12153,0,2,9,56,3-4,1.14568,0,1,0.04829315624473296,-0.002674667068786471,0.045690494697898404,0.013914702927848395
12154,0,1,10,42,3-4,0.75958,1,0,0.04829315624473296,-0.002674667068786471,0.03146809125112579,0.037138068009091495
12155,0,1,10,31,3-4,1.097915,1,0,0.04829315624473296,-0.002674667068786471,0.03146809125112579,0.005766465577337937
12156,1,1,7,7,3-4,1.318437,0,1,0.04829315624473296,-0.002674667068786471,0.045690494697898404,0.016386388777170413
12157,0,1,10,68,3-4,-0.30855900000000003,0,1,0.034504702145227065,0.007395566571761813,0.03653071949347159,0.03468263199989525
12158,0,2,8,66,3-4,-0.83511,1,0,0.034504702145227065,0.007395566571761813,0.025463887280046338,0.03800482490417587
12159,0,3,3,61,3-4,1.382896,1,0,0.034504702145227065,0.007395566571761813,0.025463887280046338,0.020335307837323777
12160,0,1,20,61,3-4,-0.564173,1,0,0.034504702145227065,0.007395566571761813,0.025463887280046338,0.02888010279521985
12161,0,2,20,61,3-4,-1.057669,1,0,0.034504702145227065,0.007395566571761813,0.025463887280046338,0.030759852022588813
12162,0,3,14,55,0-0,-1.158651,1,0,0.034504702145227065,0.007395566571761813,0.025463887280046338,0.0316494537004543
12163,0,1,10,79,3-4,0.928936,0,1,0.04829315624473296,-0.002674667068786471,0.045690494697898404,0.013279554894695057
12164,0,1,10,64,3-4,1.493745,1,0,0.04829315624473296,-0.002674667068786471,0.03146809125112579,0.037138068009091495
12165,0,1,10,36,3-4,0.525524,0,1,0.04829315624473296,-0.002674667068786471,0.045690494697898404,0.013914702927848395
12166,0,2,3,29,3-4,-0.847449,0,1,0.04829315624473296,-0.002674667068786471,0.045690494697898404,0.013914702927848395
12167,0,3,2,28,3-4,-0.640985,0,1,0.04829315624473296,-0.002674667068786471,0.045690494697898404,0.016168488470295506
12168,0,4,1,27,3-4,1.697358,1,0,0.04829315624473296,-0.002674667068786471,0.03146809125112579,0.03470722373744765
12169,0,1,10,25,3-4,0.106417,1,0,0.04829315624473296,-0.002674667068786471,0.03146809125112579,0.037138068009091495
12170,1,2,5,20,3-4,0.56879,0,1,0.04829315624473296,-0.002674667068786471,0.045690494697898404,0.013914702927848395
12171,1,1,10,14,3-4,-0.41899,1,0,0.04829315624473296,-0.002674667068786471,0.03146809125112579,0.037138068009091495
12172,1,2,10,14,3-4,-0.643139,1,0,0.04829315624473296,-0.002674667068786471,0.03146809125112579,0.021260443013456934
12173,1,3,10,14,0-0,-0.877308,1,0,0.04829315624473296,-0.002674667068786471,0.03146809125112579,0.026529217785689382
12174,0,1,10,75,3-4,0.138211,0,1,0.034504702145227065,0.007395566571761813,0.03653071949347159,0.02397216612436403
12175,0,2,5,70,3-4,1.087592,1,0,0.034504702145227065,0.007395566571761813,0.025463887280046338,0.017351871773419382
12176,0,1,10,53,3-4,-0.291456,0,1,0.034504702145227065,0.007395566571761813,0.03653071949347159,0.02397216612436403
12177,0,2,8,51,3-4,1.163766,1,0,0.034504702145227065,0.007395566571761813,0.025463887280046338,0.02136461843082653
12178,0,1,10,37,3-4,-0.373797,1,0,0.034504702145227065,0.007395566571761813,0.025463887280046338,0.0203099044630186
12179,0,2,8,35,3-4,1.153851,0,1,0.034504702145227065,0.007395566571761813,0.03653071949347159,0.017725263149588867
12180,0,1,10,23,4-3,-0.566967,0,1,0.034504702145227065,0.007395566571761813,0.03653071949347159,0.015308914158589582
12182,0,3,13,26,3-4,0.431488,1,0,0.034504702145227065,0.007395566571761813,0.025463887280046338,0.03959381560108816
12183,0,1,10,81,3-4,0.769459,1,0,0.04829315624473296,-0.002674667068786471,0.03146809125112579,0.012515912546713862
12184,0,1,15,73,3-4,-0.742021,1,0,0.04829315624473296,-0.002674667068786471,0.03146809125112579,0.018038437554006824
12185,0,2,15,73,3-4,1.20363,1,0,0.04829315624473296,-0.002674667068786471,0.03146809125112579,0.022432379227663675
12186,0,3,1,59,3-4,0.901997,1,0,0.04829315624473296,-0.002674667068786471,0.03146809125112579,0.018038437554006824
12187,0,1,25,66,3-4,-0.549208,1,0,0.04829315624473296,-0.002674667068786471,0.03146809125112579,0.032509162695755434
12188,1,1,10,17,3-4,-0.423075,1,0,0.04829315624473296,-0.002674667068786471,0.03146809125112579,0.037138068009091495
12189,1,2,10,17,3-4,-4.940901,0,1,0.04829315624473296,-0.002674667068786471,0.045690494697898404,0.013914702927848395
12190,0,1,10,80,3-4,-0.466486,0,1,0.034504702145227065,0.007395566571761813,0.03653071949347159,0.03134144633182485
12191,0,2,8,78,3-4,1.120973,0,1,0.034504702145227065,0.007395566571761813,0.03653071949347159,0.028913907235600087
